transition_id,source_segment_id,target_segment_id,source_track_id,target_track_id,source_position,target_position,tempo_diff,energy_diff,chroma_sim,mfcc_sim,baseline_score
T002049,621_full,3880_full,621,3880,full_clip,full_clip,44.17067307692308,0.0758784115314484,0.9295467463058484,0.9043621662214034,0.6630046802199714
T006618,3598_full,4066_full,3598,4066,full_clip,full_clip,53.8330078125,0.0360105261206627,0.897566255483448,0.994245853461961,0.6629434821542639
T008481,4066_full,3598_full,4066,3598,full_clip,full_clip,53.8330078125,0.0360105261206627,0.897566255483448,0.994245853461961,0.6629434821542639
T004059,1666_full,10_full,1666,10,full_clip,full_clip,31.207540760869563,0.08082713186740881,0.8494567962015016,0.7248038819238833,0.6629329795734705
T000040,10_full,1666_full,10,1666,full_clip,full_clip,31.207540760869563,0.08082713186740881,0.8494567962015016,0.7248038819238833,0.6629329795734705
T005693,3272_full,2099_full,3272,2099,full_clip,full_clip,9.499942555147072,0.1276588141918183,0.6237994709387129,0.754388197891044,0.6628589538922691
T005006,2099_full,3272_full,2099,3272,full_clip,full_clip,9.499942555147072,0.1276588141918183,0.6237994709387129,0.754388197891044,0.6628589538922691
T008438,4066_full,715_full,4066,715,full_clip,full_clip,25.49984580592104,0.09259743988513951,0.661309793699357,0.9216785458899732,0.662631978373057
T002361,715_full,4066_full,715,4066,full_clip,full_clip,25.49984580592104,0.09259743988513951,0.661309793699357,0.9216785458899732,0.662631978373057
T002751,821_full,3913_full,821,3913,full_clip,full_clip,48.63970588235293,0.05593247711658472,0.9495055759352493,0.884419163700584,0.6626044989923422
T007848,3913_full,821_full,3913,821,full_clip,full_clip,48.63970588235293,0.05593247711658472,0.9495055759352493,0.884419163700584,0.6626044989923422
T007334,3908_full,203_full,3908,203,full_clip,full_clip,33.94396551724138,0.09936859458684918,0.8409436169542533,0.8958418296146531,0.6623630288361505
T000865,203_full,3908_full,203,3908,full_clip,full_clip,33.94396551724138,0.09936859458684918,0.8409436169542533,0.8958418296146531,0.6623630288361505
T006629,3598_full,5171_full,3598,5171,full_clip,full_clip,91.10201322115384,0.009960100054740906,0.9167719820319835,0.9862118713218904,0.6623138688192323
T009570,5171_full,3598_full,5171,3598,full_clip,full_clip,91.10201322115384,0.009960100054740906,0.9167719820319835,0.9862118713218904,0.6623138688192323
T008361,4037_full,1704_full,4037,1704,full_clip,full_clip,100.48828125,0.002933815121650696,0.9087468623438242,0.9624025463248422,0.6621707528464651
T004538,1704_full,4037_full,1704,4037,full_clip,full_clip,100.48828125,0.002933815121650696,0.9087468623438242,0.9624025463248422,0.6621707528464651
T009281,5159_full,3908_full,5159,3908,full_clip,full_clip,33.94396551724138,0.1049768477678299,0.8469461217357206,0.9138169395918161,0.6621505490850426
T007418,3908_full,5159_full,3908,5159,full_clip,full_clip,33.94396551724138,0.1049768477678299,0.8469461217357206,0.9138169395918161,0.6621505490850426
T003454,1197_full,4450_full,1197,4450,full_clip,full_clip,20.5078125,0.10499462485313421,0.5900152083959295,0.963354188404853,0.6621417128466152
T008845,4450_full,1197_full,4450,1197,full_clip,full_clip,20.5078125,0.10499462485313421,0.5900152083959295,0.963354188404853,0.6621417128466152
T006552,3598_full,602_full,3598,602,full_clip,full_clip,44.33306525735293,0.0424522161483765,0.7607757370371422,0.9898273075217824,0.662080640180358
T001847,602_full,3598_full,602,3598,full_clip,full_clip,44.33306525735293,0.0424522161483765,0.7607757370371422,0.9898273075217824,0.662080640180358
T005564,3271_full,621_full,3271,621,full_clip,full_clip,23.66286057692308,0.1106696017086506,0.7135187095498867,0.8845591761323179,0.6619835434981636
T002035,621_full,3271_full,621,3271,full_clip,full_clip,23.66286057692308,0.1106696017086506,0.7135187095498867,0.8845591761323179,0.6619835434981636
T003811,1649_full,2099_full,1649,2099,full_clip,full_clip,38.4521484375,0.06682150065898892,0.9266375125427788,0.7150747505411055,0.6619239610245659
T004988,2099_full,1649_full,2099,1649,full_clip,full_clip,38.4521484375,0.06682150065898892,0.9266375125427788,0.7150747505411055,0.6619239610245659
T008796,4069_full,4037_full,4069,4037,full_clip,full_clip,49.21875,0.03518173098564151,0.82204434022409,0.982128892062562,0.6617635994940979
T008403,4037_full,4069_full,4037,4069,full_clip,full_clip,49.21875,0.03518173098564151,0.82204434022409,0.982128892062562,0.6617635994940979
T005414,3266_full,3832_full,3266,3832,full_clip,full_clip,51.26953125,0.027829132974147797,0.8265127872037554,0.9899111571540953,0.6617592783677979
T006885,3832_full,3266_full,3832,3266,full_clip,full_clip,51.26953125,0.027829132974147797,0.8265127872037554,0.9899111571540953,0.6617592783677979
T002165,625_full,4068_full,625,4068,full_clip,full_clip,25.16867897727272,0.1372051797807217,0.8143198717981924,0.9020123159640859,0.6616498500651896
T008634,4068_full,625_full,4068,625,full_clip,full_clip,25.16867897727272,0.1372051797807217,0.8143198717981924,0.9020123159640859,0.6616498500651896
T009522,5171_full,602_full,5171,602,full_clip,full_clip,46.76894796380091,0.032492116093635594,0.7673892975904364,0.9876271354470536,0.6614053604539014
T001877,602_full,5171_full,602,5171,full_clip,full_clip,46.76894796380091,0.032492116093635594,0.7673892975904364,0.9876271354470536,0.6614053604539014
T005371,3266_full,718_full,3266,718,full_clip,full_clip,35.888671875,0.0855746567249298,0.8538092362421748,0.8510106268060409,0.6613268801339308
T002528,718_full,3266_full,718,3266,full_clip,full_clip,35.888671875,0.0855746567249298,0.8538092362421748,0.8510106268060409,0.6613268801339308
T009326,5169_full,621_full,5169,621,full_clip,full_clip,36.61516320850204,0.08797769248485571,0.8356160287169347,0.9076590369621063,0.6611631074801358
T002073,621_full,5169_full,621,5169,full_clip,full_clip,36.61516320850204,0.08797769248485571,0.8356160287169347,0.9076590369621063,0.6611631074801358
T003752,1644_full,5156_full,1644,5156,full_clip,full_clip,6.799958881578959,0.1342297345399856,0.9180426534989964,0.26970888853041936,0.6611250448079025
T008947,5156_full,1644_full,5156,1644,full_clip,full_clip,6.799958881578959,0.1342297345399856,0.9180426534989964,0.26970888853041936,0.6611250448079025
T003477,1544_full,211_full,1544,211,full_clip,full_clip,29.81520432692308,0.0975453741848469,0.7900782577380017,0.8531326647921966,0.6610286144603775
T001222,211_full,1544_full,211,1544,full_clip,full_clip,29.81520432692308,0.0975453741848469,0.7900782577380017,0.8531326647921966,0.6610286144603775
T005517,3270_full,3906_full,3270,3906,full_clip,full_clip,32.2998046875,0.10729441046714788,0.8071585963952095,0.9383397139098922,0.6610220877958934
T007282,3906_full,3270_full,3906,3270,full_clip,full_clip,32.2998046875,0.10729441046714788,0.8071585963952095,0.9383397139098922,0.6610220877958934
T007830,3913_full,204_full,3913,204,full_clip,full_clip,44.33306525735293,0.07160117477178571,0.8704997259729412,0.9654511586437989,0.6609736484620918
T000969,204_full,3913_full,204,3913,full_clip,full_clip,44.33306525735293,0.07160117477178571,0.8704997259729412,0.9654511586437989,0.6609736484620918
T006827,3708_full,5171_full,3708,5171,full_clip,full_clip,55.21334134615384,0.028792686760425498,0.8934352169511981,0.9884794929700669,0.6608670701881781
T009572,5171_full,3708_full,5171,3708,full_clip,full_clip,55.21334134615384,0.028792686760425498,0.8934352169511981,0.9884794929700669,0.6608670701881781
T005295,3265_full,1925_full,3265,1925,full_clip,full_clip,15.380859375,0.13668031245470047,0.6829372761127096,0.8478174487241126,0.6608600632489349
T004804,1925_full,3265_full,1925,3265,full_clip,full_clip,15.380859375,0.13668031245470047,0.6829372761127096,0.8478174487241126,0.6608600632489349
T004496,1704_full,1666_full,1704,1666,full_clip,full_clip,71.77734375,0.00039403885602959376,0.8931148697149157,0.9647175636209898,0.6604839347826431
T004103,1666_full,1704_full,1666,1704,full_clip,full_clip,71.77734375,0.00039403885602959376,0.8931148697149157,0.9647175636209898,0.6604839347826431
T009069,5157_full,3532_full,5157,3532,full_clip,full_clip,59.71392463235293,0.008430615067481995,0.8979204534416039,0.9903152160717481,0.6604389410175842
T006030,3532_full,5157_full,3532,5157,full_clip,full_clip,59.71392463235293,0.008430615067481995,0.8979204534416039,0.9903152160717481,0.6604389410175842
T002359,715_full,4017_full,715,4017,full_clip,full_clip,23.652030892448522,0.11348773352801801,0.729374729756986,0.8667732257302806,0.6604191760828912
T008240,4017_full,715_full,4017,715,full_clip,full_clip,23.652030892448522,0.11348773352801801,0.729374729756986,0.8667732257302806,0.6604191760828912
T006221,3534_full,4037_full,3534,4037,full_clip,full_clip,98.4375,0.006613701581954998,0.9010176592004429,0.9836149207596908,0.660414580330116
T008378,4037_full,3534_full,4037,3534,full_clip,full_clip,98.4375,0.006613701581954998,0.9010176592004429,0.9836149207596908,0.660414580330116
T005314,3265_full,3708_full,3265,3708,full_clip,full_clip,35.888671875,0.016742818057537107,0.555418684226817,0.9498501420962464,0.6604094562547572
T006785,3708_full,3265_full,3708,3265,full_clip,full_clip,35.888671875,0.016742818057537107,0.555418684226817,0.9498501420962464,0.6604094562547572
T002901,890_full,1193_full,890,1193,full_clip,full_clip,28.3509257445141,0.1494714766740799,0.87527738089734,0.9440577022740892,0.6601686493273694
T003098,1193_full,890_full,1193,890,full_clip,full_clip,28.3509257445141,0.1494714766740799,0.87527738089734,0.9440577022740892,0.6601686493273694
T003480,1544_full,534_full,1544,534,full_clip,full_clip,22.799862132352928,0.0470968447625637,0.4574243526678385,0.9197730187459509,0.6600857541252134
T001519,534_full,1544_full,534,1544,full_clip,full_clip,22.799862132352928,0.0470968447625637,0.4574243526678385,0.9197730187459509,0.6600857541252134
T008886,4450_full,3909_full,4450,3909,full_clip,full_clip,17.9443359375,0.1723655164241791,0.7966776916213376,0.9154644768986173,0.6600090067544456
T007513,3909_full,4450_full,3909,4450,full_clip,full_clip,17.9443359375,0.1723655164241791,0.7966776916213376,0.9154644768986173,0.6600090067544456
T008461,4066_full,1893_full,4066,1893,full_clip,full_clip,53.8330078125,0.022847548127174405,0.8570669580216155,0.9737965909464981,0.6598668184061098
T004638,1893_full,4066_full,1893,4066,full_clip,full_clip,53.8330078125,0.022847548127174405,0.8570669580216155,0.9737965909464981,0.6598668184061098
T009749,5376_full,1924_full,5376,1924,full_clip,full_clip,3.68088942307692,0.17407988011837008,0.8756207193514984,0.44790565069280885,0.6597830187102567
T004750,1924_full,5376_full,1924,5376,full_clip,full_clip,3.68088942307692,0.17407988011837008,0.8756207193514984,0.44790565069280885,0.6597830187102567
T003490,1544_full,718_full,1544,718,full_clip,full_clip,21.533203125,0.083423662930727,0.5930765290506257,0.8640379911874153,0.6596408783969439
T002509,718_full,1544_full,718,1544,full_clip,full_clip,21.533203125,0.083423662930727,0.5930765290506257,0.8640379911874153,0.6596408783969439
T003965,1663_full,194_full,1663,194,full_clip,full_clip,58.1396484375,0.019468128681182806,0.9524756400090749,0.9196795615477131,0.6595122334435823
T000534,194_full,1663_full,194,1663,full_clip,full_clip,58.1396484375,0.019468128681182806,0.9524756400090749,0.9196795615477131,0.6595122334435823
T006762,3708_full,892_full,3708,892,full_clip,full_clip,28.7109375,0.16389110684394842,0.963303725843821,0.8891225146589361,0.6593698263409851
T003037,892_full,3708_full,892,3708,full_clip,full_clip,28.7109375,0.16389110684394842,0.963303725843821,0.8891225146589361,0.6593698263409851
T009505,5171_full,140_full,5171,140,full_clip,full_clip,91.10201322115384,0.007858239114284502,0.9024285484242837,0.9821936713629125,0.6593090596855832
T000194,140_full,5171_full,140,5171,full_clip,full_clip,91.10201322115384,0.007858239114284502,0.9024285484242837,0.9821936713629125,0.6593090596855832
T002803,822_full,1195_full,822,1195,full_clip,full_clip,62.95421511627907,0.02572917938232422,0.9611835269661191,0.9829863069721186,0.6592231401019353
T003196,1195_full,822_full,1195,822,full_clip,full_clip,62.95421511627907,0.02572917938232422,0.9611835269661191,0.9829863069721186,0.6592231401019353
T009559,5171_full,3270_full,5171,3270,full_clip,full_clip,69.56881009615384,0.007160402834415408,0.9010806615501474,0.9802066769377675,0.6592051310181823
T005540,3270_full,5171_full,3270,5171,full_clip,full_clip,69.56881009615384,0.007160402834415408,0.9010806615501474,0.9802066769377675,0.6592051310181823
T002797,822_full,718_full,822,718,full_clip,full_clip,47.57335574127907,0.06041492521762849,0.9686825884326209,0.8343003346120463,0.6591831395281718
T002502,718_full,822_full,718,822,full_clip,full_clip,47.57335574127907,0.06041492521762849,0.9686825884326209,0.8343003346120463,0.6591831395281718
T007638,3911_full,534_full,3911,534,full_clip,full_clip,34.54524565508021,0.12698686867952352,0.879733647320722,0.9748725219533619,0.6591815016319644
T001561,534_full,3911_full,534,3911,full_clip,full_clip,34.54524565508021,0.12698686867952352,0.879733647320722,0.9748725219533619,0.6591815016319644
T006180,3534_full,1701_full,3534,1701,full_clip,full_clip,62.17105263157896,0.006286650896072402,0.9078120098638992,0.9650077975913899,0.6590585115813753
T004219,1701_full,3534_full,1701,3534,full_clip,full_clip,62.17105263157896,0.006286650896072402,0.9078120098638992,0.9650077975913899,0.6590585115813753
T006926,3832_full,5171_full,3832,5171,full_clip,full_clip,75.72115384615384,0.010623574256897,0.9162879339641835,0.9730587374333988,0.6588745534190378
T009573,5171_full,3832_full,5171,3832,full_clip,full_clip,75.72115384615384,0.010623574256897,0.9162879339641835,0.9730587374333988,0.6588745534190378
T009056,5157_full,1924_full,5157,1924,full_clip,full_clip,3.41796875,0.2626922614872456,0.9569549565051232,0.44404406312353767,0.6588054558262444
T004743,1924_full,5157_full,1924,5157,full_clip,full_clip,3.41796875,0.2626922614872456,0.9569549565051232,0.44404406312353767,0.6588054558262444
T004451,1703_full,5171_full,1703,5171,full_clip,full_clip,55.21334134615384,0.0196914486587048,0.8659342905009458,0.9730856708571929,0.6586392659322483
T009548,5171_full,1703_full,5171,1703,full_clip,full_clip,55.21334134615384,0.0196914486587048,0.8659342905009458,0.9730856708571929,0.6586392659322483
T007763,3912_full,1666_full,3912,1666,full_clip,full_clip,44.17067307692308,0.07991704344749459,0.9021621043970363,0.9436153377328801,0.6586012900335769
T004136,1666_full,3912_full,1666,3912,full_clip,full_clip,44.17067307692308,0.07991704344749459,0.9021621043970363,0.9436153377328801,0.6586012900335769
T009064,5157_full,3270_full,5157,3270,full_clip,full_clip,36.9140625,0.030814219266176203,0.5983885810706494,0.9722655943833196,0.6585851614316826
T005535,3270_full,5157_full,3270,5157,full_clip,full_clip,36.9140625,0.030814219266176203,0.5983885810706494,0.9722655943833196,0.6585851614316826
T008807,4069_full,5171_full,4069,5171,full_clip,full_clip,75.72115384615384,0.007436841726303101,0.8936556229801043,0.9893182681112483,0.6585234987899778
T009592,5171_full,4069_full,5171,4069,full_clip,full_clip,75.72115384615384,0.007436841726303101,0.8936556229801043,0.9893182681112483,0.6585234987899778
T001073,207_full,4037_full,207,4037,full_clip,full_clip,49.21875,0.0571358837187291,0.9046350872008353,0.9510600804711985,0.6583729085357612
T008326,4037_full,207_full,4037,207,full_clip,full_clip,49.21875,0.0571358837187291,0.9046350872008353,0.9510600804711985,0.6583729085357612
T001301,212_full,534_full,212,534,full_clip,full_clip,52.61506645927601,0.0233496800065041,0.8431971301732618,0.9584574147539725,0.6582256096998889
T001498,534_full,212_full,534,212,full_clip,full_clip,52.61506645927601,0.0233496800065041,0.8431971301732618,0.9584574147539725,0.6582256096998889
T002130,625_full,3264_full,625,3264,full_clip,full_clip,34.86328125,0.0838890671730042,0.7852631713565266,0.9041211001927958,0.6581976980225129
T005169,3264_full,625_full,3264,625,full_clip,full_clip,34.86328125,0.0838890671730042,0.7852631713565266,0.9041211001927958,0.6581976980225129
T008500,4066_full,4067_full,4066,4067,full_clip,full_clip,69.2138671875,0.0024890899658202986,0.8693280645088791,0.9988456607456306,0.6580784615359696
T008599,4067_full,4066_full,4067,4066,full_clip,full_clip,69.2138671875,0.0024890899658202986,0.8693280645088791,0.9988456607456306,0.6580784615359696
T002233,714_full,3271_full,714,3271,full_clip,full_clip,6.15234375,0.25499818101525307,0.7178029200606322,0.8672380950514124,0.6580267762784722
T005566,3271_full,714_full,3271,714,full_clip,full_clip,6.15234375,0.25499818101525307,0.7178029200606322,0.8672380950514124,0.6580267762784722
T003647,1642_full,4037_full,1642,4037,full_clip,full_clip,72.88161057692308,0.0143772438168525,0.9525711286154621,0.9331189454642949,0.6580178838606451
T008352,4037_full,1642_full,4037,1642,full_clip,full_clip,72.88161057692308,0.0143772438168525,0.9525711286154621,0.9331189454642949,0.6580178838606451
T009614,5191_full,210_full,5191,210,full_clip,full_clip,76.5625,0.018345564603805598,0.971299475708294,0.9248530708374962,0.6580148922761819
T001185,210_full,5191_full,210,5191,full_clip,full_clip,76.5625,0.018345564603805598,0.971299475708294,0.9248530708374962,0.6580148922761819
T008828,4450_full,546_full,4450,546,full_clip,full_clip,40.1953125,0.04824801534414289,0.7153371378713826,0.9628065650943656,0.6579378765361451
T001771,546_full,4450_full,546,4450,full_clip,full_clip,40.1953125,0.04824801534414289,0.7153371378713826,0.9628065650943656,0.6579378765361451
T007502,3909_full,3912_full,3909,3912,full_clip,full_clip,62.11500901442308,0.022336542606353704,0.9425252045930804,0.9873825790881369,0.6578975345891978
T007797,3912_full,3909_full,3912,3909,full_clip,full_clip,62.11500901442308,0.022336542606353704,0.9425252045930804,0.9873825790881369,0.6578975345891978
T006077,3533_full,1649_full,3533,1649,full_clip,full_clip,0.0,0.21576042473316193,0.9718619194186815,0.33146484306908214,0.6578515444394208
T003822,1649_full,3533_full,1649,3533,full_clip,full_clip,0.0,0.21576042473316193,0.9718619194186815,0.33146484306908214,0.6578515444394208
T002781,822_full,204_full,822,204,full_clip,full_clip,47.57335574127907,0.06736630946397779,0.901513907791037,0.9627554725295626,0.6577721786728505
T000918,204_full,822_full,204,822,full_clip,full_clip,47.57335574127907,0.06736630946397779,0.901513907791037,0.9627554725295626,0.6577721786728505
T000254,141_full,3272_full,141,3272,full_clip,full_clip,48.63970588235293,0.0045741870999337075,0.6932000226204951,0.9871141888376341,0.657610128041977
T005645,3272_full,141_full,3272,141,full_clip,full_clip,48.63970588235293,0.0045741870999337075,0.6932000226204951,0.9871141888376341,0.657610128041977
T007708,3911_full,4067_full,3911,4067,full_clip,full_clip,25.16867897727272,0.1663215160369873,0.8819940736415182,0.9251788939353514,0.6574690899561748
T008591,4067_full,3911_full,4067,3911,full_clip,full_clip,25.16867897727272,0.1663215160369873,0.8819940736415182,0.9251788939353514,0.6574690899561748
T007637,3911_full,213_full,3911,213,full_clip,full_clip,26.10085227272728,0.14659152179956442,0.8046453852525313,0.9655579985749065,0.6574094321275399
T001462,213_full,3911_full,213,3911,full_clip,full_clip,26.10085227272728,0.14659152179956442,0.8046453852525313,0.9655579985749065,0.6574094321275399
T004184,1701_full,814_full,1701,814,full_clip,full_clip,55.24966591282896,0.029865063726901994,0.8981420672814429,0.9699488504563655,0.6573189969846591
T002615,814_full,1701_full,814,1701,full_clip,full_clip,55.24966591282896,0.029865063726901994,0.8981420672814429,0.9699488504563655,0.6573189969846591
T006336,3537_full,10_full,3537,10,full_clip,full_clip,10.699728260869563,0.1294497214257717,0.8512386559021673,0.4243399715425289,0.6572912283490364
T000063,10_full,3537_full,10,3537,full_clip,full_clip,10.699728260869563,0.1294497214257717,0.8512386559021673,0.4243399715425289,0.6572912283490364
T005953,3532_full,212_full,3532,212,full_clip,full_clip,52.61506645927601,0.0493680126965046,0.9456718476497072,0.9298497507693431,0.6572281594558962
T001346,212_full,3532_full,212,3532,full_clip,full_clip,52.61506645927601,0.0493680126965046,0.9456718476497072,0.9298497507693431,0.6572281594558962
T005738,3272_full,5171_full,3272,5171,full_clip,full_clip,46.76894796380091,0.0196805521845817,0.7162745360923406,0.9787823385459777,0.6571135365333115
T009561,5171_full,3272_full,5171,3272,full_clip,full_clip,46.76894796380091,0.0196805521845817,0.7162745360923406,0.9787823385459777,0.6571135365333115
T001483,213_full,5376_full,213,5376,full_clip,full_clip,44.17067307692308,0.07376808673143391,0.8506921543578214,0.9825430988774563,0.6570948139667884
T009716,5376_full,213_full,5376,213,full_clip,full_clip,44.17067307692308,0.07376808673143391,0.8506921543578214,0.9825430988774563,0.6570948139667884
T008130,4013_full,211_full,4013,211,full_clip,full_clip,23.66286057692308,0.12318484205752611,0.7673075167693257,0.8418975518181718,0.6570726204522905
T001269,211_full,4013_full,211,4013,full_clip,full_clip,23.66286057692308,0.12318484205752611,0.7673075167693257,0.8418975518181718,0.6570726204522905
T005242,3264_full,5170_full,3264,5170,full_clip,full_clip,31.68103448275862,0.05243364721536639,0.5634693008257423,0.99413366717891,0.6570287040543452
T009457,5170_full,3264_full,5170,3264,full_clip,full_clip,31.68103448275862,0.05243364721536639,0.5634693008257423,0.99413366717891,0.6570287040543452
T008318,4037_full,141_full,4037,141,full_clip,full_clip,68.90625,0.003490149974822998,0.8770321294666998,0.9863932998911125,0.6568981488434094
T000281,141_full,4037_full,141,4037,full_clip,full_clip,68.90625,0.003490149974822998,0.8770321294666998,0.9863932998911125,0.6568981488434094
T008171,4013_full,3265_full,4013,3265,full_clip,full_clip,15.380859375,0.1074766861274838,0.4914763217018715,0.9690177150534947,0.6568654565187766
T005328,3265_full,4013_full,3265,4013,full_clip,full_clip,15.380859375,0.1074766861274838,0.4914763217018715,0.9690177150534947,0.6568654565187766
T009615,5191_full,211_full,5191,211,full_clip,full_clip,72.88161057692308,0.010121762752533014,0.945534019081984,0.9163411136705903,0.6568066657061802
T001284,211_full,5191_full,211,5191,full_clip,full_clip,72.88161057692308,0.010121762752533014,0.945534019081984,0.9163411136705903,0.6568066657061802
T003202,1195_full,1544_full,1195,1544,full_clip,full_clip,6.15234375,0.1695677675306797,0.6145532567932571,0.8636168255116561,0.6567598558596286
T003497,1544_full,1195_full,1544,1195,full_clip,full_clip,6.15234375,0.1695677675306797,0.6145532567932571,0.8636168255116561,0.6567598558596286
T006332,3535_full,5171_full,3535,5171,full_clip,full_clip,99.38401442307692,0.0064858123660088,0.8855393345989784,0.9869070715650283,0.6565574023266904
T009567,5171_full,3535_full,5171,3535,full_clip,full_clip,99.38401442307692,0.0064858123660088,0.8855393345989784,0.9869070715650283,0.6565574023266904
T001546,534_full,3534_full,534,3534,full_clip,full_clip,78.17095588235293,0.01033605635166171,0.9020905868349363,0.9811401622209923,0.6565191521430176
T006153,3534_full,534_full,3534,534,full_clip,full_clip,78.17095588235293,0.01033605635166171,0.9020905868349363,0.9811401622209923,0.6565191521430176
T001144,210_full,3271_full,210,3271,full_clip,full_clip,27.34375,0.0982929803431034,0.735824118704799,0.8535658214642489,0.6564486695611861
T005555,3271_full,210_full,3271,210,full_clip,full_clip,27.34375,0.0982929803431034,0.735824118704799,0.8535658214642489,0.6564486695611861
T001398,213_full,211_full,213,211,full_clip,full_clip,44.17067307692308,0.07005318254232411,0.8647748686872287,0.9388183132682235,0.6562895753328738
T001201,211_full,213_full,211,213,full_clip,full_clip,44.17067307692308,0.07005318254232411,0.8647748686872287,0.9388183132682235,0.6562895753328738
T007774,3912_full,3264_full,3912,3264,full_clip,full_clip,41.96213942307692,0.0850586742162705,0.8745969921792897,0.9436530120384274,0.6562403287298173
T005225,3264_full,3912_full,3264,3912,full_clip,full_clip,41.96213942307692,0.0850586742162705,0.8745969921792897,0.9436530120384274,0.6562403287298173
T006358,3537_full,714_full,3537,714,full_clip,full_clip,6.15234375,0.24451058730483058,0.7337926862116448,0.834013927055528,0.656178872524599
T002241,714_full,3537_full,714,3537,full_clip,full_clip,6.15234375,0.24451058730483058,0.7337926862116448,0.834013927055528,0.656178872524599
T005506,3270_full,3534_full,3270,3534,full_clip,full_clip,55.37109375,0.013970784842968001,0.8311348461760766,0.988074995312487,0.6561291993223524
T006193,3534_full,3270_full,3534,3270,full_clip,full_clip,55.37109375,0.013970784842968001,0.8311348461760766,0.988074995312487,0.6561291993223524
T009664,5191_full,3533_full,5191,3533,full_clip,full_clip,49.21875,0.05272145569324489,0.9376253038508506,0.8681437137592454,0.6561011282138595
T006135,3533_full,5191_full,3533,5191,full_clip,full_clip,49.21875,0.05272145569324489,0.9376253038508506,0.8681437137592454,0.6561011282138595
T009402,5169_full,5191_full,5169,5191,full_clip,full_clip,36.26644736842104,0.0572555065155029,0.7760511639460737,0.8093164110099114,0.6560908880281963
T009697,5191_full,5169_full,5191,5169,full_clip,full_clip,36.26644736842104,0.0572555065155029,0.7760511639460737,0.8093164110099114,0.6560908880281963
T008333,4037_full,546_full,4037,546,full_clip,full_clip,68.90625,0.01932413876056681,0.9347517602559012,0.9745814104372317,0.65601767140365
T001766,546_full,4037_full,546,4037,full_clip,full_clip,68.90625,0.01932413876056681,0.9347517602559012,0.9745814104372317,0.65601767140365
T007651,3911_full,822_full,3911,822,full_clip,full_clip,57.36117534355179,0.030245125293731717,0.9187157708859923,0.9871881533975235,0.6560013599338117
T002848,822_full,3911_full,822,3911,full_clip,full_clip,57.36117534355179,0.030245125293731717,0.9187157708859923,0.9871881533975235,0.6560013599338117
T006952,3880_full,714_full,3880,714,full_clip,full_clip,14.35546875,0.2202069908380509,0.8461394028557871,0.869130711447086,0.6558906193961533
T002247,714_full,3880_full,714,3880,full_clip,full_clip,14.35546875,0.2202069908380509,0.8461394028557871,0.869130711447086,0.6558906193961533
T005291,3265_full,1703_full,3265,1703,full_clip,full_clip,35.888671875,0.0652269534766674,0.6987012774179492,0.9545511797894738,0.6558503063316121
T004408,1703_full,3265_full,1703,3265,full_clip,full_clip,35.888671875,0.0652269534766674,0.6987012774179492,0.9545511797894738,0.6558503063316121
T007760,3912_full,1649_full,3912,1649,full_clip,full_clip,23.66286057692308,0.10395915806293482,0.9185385348873987,0.5125227802703759,0.6557926555727446
T003839,1649_full,3912_full,1649,3912,full_clip,full_clip,23.66286057692308,0.10395915806293482,0.9185385348873987,0.5125227802703759,0.6557926555727446
T006390,3537_full,3266_full,3537,3266,full_clip,full_clip,51.26953125,0.0201147831976414,0.7815139864506618,0.9889766220994279,0.6557870809074428
T005409,3266_full,3537_full,3266,3537,full_clip,full_clip,51.26953125,0.0201147831976414,0.7815139864506618,0.9889766220994279,0.6557870809074428
T009873,5381_full,3905_full,5381,3905,full_clip,full_clip,45.84488407258064,0.0557158887386322,0.8494580513830525,0.9293720286085236,0.6557715120350851
T007226,3905_full,5381_full,3905,5381,full_clip,full_clip,45.84488407258064,0.0557158887386322,0.8494580513830525,0.9293720286085236,0.6557715120350851
T008321,4037_full,194_full,4037,194,full_clip,full_clip,68.90625,0.008359692990779904,0.9085757772168517,0.9575091634186733,0.6557148728580102
T000578,194_full,4037_full,194,4037,full_clip,full_clip,68.90625,0.008359692990779904,0.9085757772168517,0.9575091634186733,0.6557148728580102
T002713,821_full,1666_full,821,1666,full_clip,full_clip,40.1953125,0.025554597377777183,0.6697636084949554,0.9064319836520874,0.6556843194011269
T004086,1666_full,821_full,1666,821,full_clip,full_clip,40.1953125,0.025554597377777183,0.6697636084949554,0.9064319836520874,0.6556843194011269
T009746,5376_full,1703_full,5376,1703,full_clip,full_clip,44.17067307692308,0.08465001359581951,0.8930548664533199,0.9662350764827079,0.6556600962521026
T004453,1703_full,5376_full,1703,5376,full_clip,full_clip,44.17067307692308,0.08465001359581951,0.8930548664533199,0.9662350764827079,0.6556600962521026
T001343,212_full,3272_full,212,3272,full_clip,full_clip,52.61506645927601,0.014464259147644098,0.8117752963224303,0.9472845235941834,0.6554499021715416
T005656,3272_full,212_full,3272,212,full_clip,full_clip,52.61506645927601,0.014464259147644098,0.8117752963224303,0.9472845235941834,0.6554499021715416
T009027,5157_full,602_full,5157,602,full_clip,full_clip,59.71392463235293,0.008838299661874799,0.8825630891567442,0.9902833279369326,0.6554176695107704
T001872,602_full,5157_full,602,5157,full_clip,full_clip,59.71392463235293,0.008838299661874799,0.8825630891567442,0.9902833279369326,0.6554176695107704
T008142,4013_full,716_full,4013,716,full_clip,full_clip,12.95230263157896,0.1668128194287419,0.8107550291480377,0.7183223789109547,0.6553166519399656
